5979,3,1,0,4,3,2
5981,0,0,0,0,1,1
5982,0,0,0,0,1,2
5983,2,0,0,2,2,1
5984,2,1,0,3,1,1
5988,1,1,0,2,0,3
5993,1,0,0,1,4,2
5994,0,0,0,0,1,2
5997,0,0,0,0,3,2
5998,2,1,0,3,2,2
5999,0,0,0,0,1,1
6000,2,0,0,2,2,2
6001,0,2,0,2,2,1
6002,0,0,0,0,3,2
6003,1,1,0,2,3,3
6005,5,0,0,5,5,3
6006,1,0,0,1,4,2
6008,1,1,0,2,4,1
6010,1,2,0,3,4,1
6012,0,0,0,0,0,0
6014,2,0,0,2,6,3
6017,0,0,0,0,2,1
6018,0,0,0,0,0,2
6020,2,0,0,2,0,2
6021,1,1,0,2,1,2
6023,0,0,0,0,3,2
6024,1,1,0,2,3,1
6025,0,0,0,0,1,1
6027,1,1,0,2,1,3
6029,0,0,0,0,4,1
6030,0,0,0,0,8,3
6031,0,0,0,0,1,3
6032,0,0,0,0,2,2
6033,2,1,0,3,6,3
6036,1,1,0,2,1,2
6037,1,1,0,2,3,2
6038,0,0,0,0,1,2
6039,0,0,0,0,2,1
6040,0,0,0,0,3,1
6041,0,0,0,0,1,2
6042,0,0,0,0,3,2
6044,0,0,0,0,1,2
6046,0,0,0,0,3,1
6047,0,0,0,0,1,1
6052,3,0,0,3,5,2
6053,0,0,0,0,0,1
6056,0,0,0,0,0,1
6057,1,0,0,1,4,3
6059,0,0,0,0,1,1
6060,0,0,0,0,0,1
6062,1,0,0,1,0,1
6063,3,1,0,4,3,2
6064,0,0,0,0,3,2
6065,2,0,0,2,2,2
6066,0,0,0,0,4,1
6067,0,0,0,0,1,1
6068,2,0,0,2,1,2
6069,0,0,0,0,2,2
6071,1,0,0,1,3,2
6074,1,0,0,1,2,2
6075,0,3,0,3,5,3
6076,0,0,0,0,4,2
6078,1,0,0,1,3,2
6080,0,0,0,0,4,2
6081,0,1,0,1,2,2
6083,1,0,0,1,0,1
6084,1,0,0,1,3,3
6085,2,0,0,2,0,3
6086,2,0,0,2,1,1
6087,1,0,0,1,3,2
6088,0,0,0,0,5,2
6090,1,0,0,1,2,1
6093,0,0,0,0,2,1
6095,2,0,0,2,4,3
6099,0,0,0,0,1,1
6100,0,1,0,1,4,2
6101,2,0,0,2,5,2
6102,1,1,0,2,4,2
6106,0,0,0,0,0,1
6108,0,0,0,0,4,1
6110,3,1,0,4,4,2
6112,0,0,0,0,1,1
6113,7,0,0,7,7,3
6115,0,0,0,0,1,2
6117,2,0,0,2,4,1
6119,3,1,0,4,2,1
6120,0,1,0,1,4,2
6121,3,0,0,3,4,3
6123,0,0,0,0,0,3
6124,0,0,1,1,0,3
6125,1,0,0,1,4,2
6126,1,0,0,1,2,1
6127,1,1,0,2,2,3
6128,1,0,0,1,1,3
6130,0,0,0,0,5,1
6132,2,1,0,3,1,3
6133,1,0,0,1,1,1
6136,0,1,0,1,3,1
6143,0,0,0,0,2,3
6144,0,0,0,0,1,3
6145,0,0,0,0,3,3
6146,0,0,0,0,2,2
6148,0,0,0,0,0,2
6150,0,0,0,0,3,2
6151,1,0,0,1,2,2
6152,1,0,0,1,1,2
6153,1,0,0,1,0,2
6155,1,0,0,1,1,1
6156,2,1,0,3,5,2
6157,0,1,0,1,2,3
6159,0,0,0,0,4,2
6161,1,1,0,2,2,2
6162,0,1,0,1,1,2
6163,0,0,0,0,1,1
6165,2,2,0,4,0,3
6166,0,0,0,0,1,1
6167,0,0,0,0,1,3
6168,0,0,0,0,0,2
6169,0,0,0,0,4,2
6171,1,1,0,2,8,3
6173,1,0,0,1,3,1
6175,0,0,0,0,3,1
6178,0,0,0,0,5,3
6180,0,0,0,0,5,3
6181,0,0,0,0,1,3
6182,1,0,0,1,3,3
6183,0,0,0,0,5,3
6185,0,0,0,0,2,2
6189,0,0,0,0,1,1
6191,1,0,0,1,0,2
6192,0,1,0,1,1,3
6193,1,1,0,2,1,1
6194,5,0,0,5,0,3
6197,1,0,0,1,4,2
6198,0,0,0,0,3,3
6199,0,0,0,0,2,2
6204,3,1,0,4,3,1
6206,0,0,0,0,0,0
6207,0,0,0,0,1,0
