8864,1,0,0,1,0,0
8866,0,1,0,1,1,2
8869,0,1,0,1,2,0
8872,0,0,0,0,0,2
8874,0,1,0,1,0,0
8875,0,0,0,0,0,1
8876,0,1,0,1,0,2
8877,0,0,0,0,0,0
8878,0,0,0,0,0,1
8880,1,0,0,1,0,1
8881,0,2,0,2,0,3
8883,0,0,0,0,1,1
8884,0,0,0,0,0,1
8886,0,0,0,0,0,1
8887,1,1,0,2,1,2
8889,0,1,0,1,0,1
8890,2,1,0,3,0,2
8892,0,3,0,3,1,1
8895,1,1,1,3,0,3
8896,0,0,0,0,0,2
8897,2,0,0,2,0,1
8898,0,0,0,0,1,2
8899,0,0,0,0,0,0
8900,1,1,0,2,2,2
8901,0,0,0,0,0,0
8902,2,1,0,3,1,3
8903,0,4,1,5,0,3
8904,0,0,0,0,0,2
8905,0,1,0,1,0,2
8906,1,0,0,1,0,2
8909,0,1,0,1,1,2
8910,1,1,0,2,0,1
8912,1,0,0,1,0,1
8913,0,1,0,1,0,1
8916,0,0,0,0,0,0
8917,0,0,0,0,0,0
8918,0,0,0,0,2,1
8920,0,0,0,0,0,0
8922,1,0,0,1,0,2
8923,2,2,0,4,1,3
8924,0,2,0,2,0,2
8926,0,0,0,0,1,1
8927,0,0,0,0,0,0
8931,1,1,0,2,0,3
8932,0,0,0,0,0,1
8933,1,1,0,2,3,2
8935,3,2,0,5,0,2
8936,0,1,0,1,0,1
8937,1,1,0,2,0,1
8938,0,0,0,0,0,1
8939,1,1,0,2,2,3
8940,0,0,0,0,0,2
8941,2,2,0,4,4,3
8942,0,0,0,0,0,1
8943,0,0,0,0,0,1
8944,0,1,0,1,0,1
8945,1,0,0,1,2,2
8946,1,0,0,1,0,3
8947,0,0,0,0,0,0
8948,1,1,0,2,0,3
8949,0,1,0,1,0,0
8950,0,0,0,0,0,1
8951,0,2,0,2,3,2
8953,2,0,0,2,0,1
8954,1,2,0,3,1,3
8955,2,1,0,3,0,3
8959,0,3,0,3,2,3
8960,1,0,0,1,0,1
8961,0,1,0,1,0,1
8962,0,1,0,1,0,2
8965,0,2,0,2,1,2
8966,0,0,0,0,0,1
8969,3,2,0,5,1,2
8970,1,0,0,1,0,1
8971,0,1,0,1,1,1
8972,2,0,0,2,0,2
8973,3,2,0,5,0,3
8974,2,2,0,4,2,3
8975,0,0,0,0,0,0
8976,0,1,0,1,0,0
8978,2,0,0,2,0,0
8979,0,1,0,1,4,3
8980,0,1,0,1,0,1
8981,2,0,0,2,0,3
8982,0,0,0,0,1,1
8983,0,2,0,2,2,2
8986,3,0,0,3,0,2
8989,0,0,0,0,0,1
8990,0,3,0,3,0,3
8991,0,0,0,0,0,0
