3,8,3,0,11,0,7
4,14,0,0,14,0,10
6,7,0,0,7,0,8
7,34,6,0,40,0,10
9,24,0,0,24,0,9
10,13,0,0,13,0,9
11,10,0,0,10,0,8
12,14,0,0,14,0,8
13,6,1,0,7,0,7
15,6,1,1,8,0,6
17,21,1,0,22,0,8
18,19,2,0,21,0,8
19,0,0,0,0,0,4
20,5,2,1,8,0,6
21,7,0,0,7,0,8
22,4,0,0,4,0,3
24,21,5,9,35,0,11
26,25,1,0,26,0,9
28,12,0,0,12,0,9
31,14,1,0,15,0,10
32,15,1,0,16,0,10
36,3,2,0,5,0,10
37,21,0,0,21,0,12
39,10,2,0,12,0,10
40,8,2,1,11,0,7
41,2,0,0,2,0,2
43,5,0,0,5,0,6
44,23,3,0,26,0,8
45,14,0,0,14,0,8
46,9,0,4,13,0,8
51,18,0,0,18,0,9
53,21,0,0,21,0,8
54,22,1,1,24,0,10
55,16,0,0,16,0,8
56,14,0,0,14,0,10
57,8,0,0,8,0,9
60,5,1,1,7,0,4
61,11,1,0,12,0,8
62,16,0,0,16,0,8
63,9,1,0,10,0,8
65,18,1,0,19,0,9
66,15,0,0,15,0,9
68,17,0,0,17,0,9
69,9,0,0,9,0,7
71,15,0,0,15,0,10
73,14,0,0,14,0,8
75,9,0,0,9,0,8
76,17,0,7,24,0,8
77,13,1,0,14,0,10
78,24,3,0,27,0,10
81,14,0,0,14,0,8
82,7,1,0,8,0,8
84,19,0,0,19,0,6
85,13,2,0,15,0,10
86,14,2,0,16,0,8
88,22,0,0,22,0,9
89,17,0,0,17,0,6
90,11,0,1,12,0,7
94,27,0,0,27,0,8
95,13,0,0,13,0,10
96,11,0,0,11,0,7
97,14,1,0,15,0,8
98,9,0,0,9,0,11
99,15,0,0,15,0,8
100,10,0,0,10,0,7
102,21,1,1,23,0,8
106,16,1,0,17,0,11
108,14,0,0,14,0,8
109,17,0,0,17,0,8
110,20,0,0,20,0,6
113,12,0,0,12,0,8
114,16,2,0,18,0,8
115,36,0,0,36,0,9
117,18,0,3,21,0,8
118,18,0,0,18,0,12
119,13,0,0,13,0,10
120,23,0,2,25,0,8
121,12,0,0,12,0,8
122,22,0,0,22,0,9
123,22,1,0,23,0,10
124,10,0,0,10,0,7
128,17,0,0,17,0,9
130,31,3,0,34,0,10
132,17,1,2,20,0,11
136,10,0,0,10,0,9
140,7,0,4,11,0,9
142,7,0,0,7,0,10
145,13,0,0,13,0,10
146,3,0,0,3,0,6
147,10,2,0,12,0,12
150,13,0,0,13,0,8
152,5,5,0,10,0,6
153,19,0,1,20,0,9
154,24,1,0,25,0,12
156,12,1,0,13,0,8
158,13,0,0,13,0,9
160,7,5,0,12,0,8
162,31,0,0,31,0,12
163,9,0,0,9,0,8
165,13,0,0,13,0,9
169,2,0,1,3,0,6
170,15,2,0,17,0,8
171,5,2,0,7,0,8
172,10,1,0,11,0,8
173,7,1,0,8,0,8
174,6,0,0,6,0,8
177,22,1,0,23,0,8
179,23,1,0,24,0,8
183,24,1,0,25,0,8
184,20,1,0,21,0,8
188,12,1,0,13,0,9
190,9,0,0,9,0,10
191,11,1,2,14,0,8
192,16,2,0,18,0,11
197,13,0,0,13,0,10
198,8,0,0,8,0,10
200,11,0,0,11,0,8
201,12,0,0,12,0,9
203,19,0,0,19,0,10
205,14,0,0,14,0,10
209,9,0,1,10,0,6
210,26,2,6,34,0,9
211,6,0,0,6,0,6
212,5,0,0,5,0,7
213,16,1,0,17,0,8
215,12,0,0,12,0,10
216,13,2,4,19,0,8
217,14,3,3,20,0,10
218,12,1,0,13,0,8
219,16,0,5,21,0,9
220,12,0,0,12,0,10
221,12,0,0,12,0,6
222,11,0,0,11,0,9
224,24,1,0,25,0,8
226,13,0,0,13,0,8
227,24,0,0,24,0,9
228,7,0,0,7,0,8
229,2,1,0,3,0,8
233,5,0,0,5,0,7
234,28,0,1,29,0,8
235,12,0,0,12,0,7
236,2,0,0,2,0,6
237,8,0,0,8,0,8
241,5,0,0,5,0,9
244,6,1,0,7,0,7
246,28,1,0,29,0,11
247,25,0,0,25,0,8
248,39,0,0,39,0,9
249,12,0,0,12,0,9
253,17,0,0,17,0,6
256,9,0,0,9,0,8
257,15,0,0,15,0,8
258,17,0,0,17,0,11
259,15,0,0,15,0,9
261,13,2,0,15,0,9
262,14,1,0,15,0,8
263,13,0,0,13,0,10
264,9,2,0,11,0,8
266,23,0,0,23,0,11
267,10,0,0,10,0,10
268,11,0,2,13,0,8
271,19,0,0,19,0,8
272,17,2,0,19,0,10
274,14,1,3,18,0,9
276,12,1,1,14,0,8
280,19,3,3,25,0,10
283,10,0,1,11,0,6
284,19,1,0,20,0,8
285,16,1,0,17,0,11
287,24,0,5,29,0,12
288,7,0,0,7,0,8
289,17,0,1,18,0,10
291,8,1,1,10,0,11
293,6,0,0,6,0,8
296,20,0,0,20,0,10
297,14,3,0,17,0,9
298,13,0,3,16,0,8
299,18,1,0,19,0,8
301,12,0,0,12,0,9
303,7,1,0,8,0,10
304,13,5,0,18,0,9
306,14,0,2,16,0,8
308,6,0,0,6,0,6
310,9,0,0,9,0,10
311,15,0,0,15,0,9
312,17,0,0,17,0,7
314,7,1,0,8,0,9
316,17,4,1,22,0,9
317,32,0,0,32,0,10
318,15,0,0,15,0,8
322,19,1,0,20,0,8
323,14,0,0,14,0,10
325,8,1,0,9,0,9
330,24,0,0,24,0,11
331,14,1,0,15,0,10
335,19,0,0,19,0,9
338,10,1,0,11,0,8
339,20,1,0,21,0,11
342,25,1,0,26,0,9
343,19,0,0,19,0,9
